1102,MATERA SUCULENTA,matera-suculenta,,"Matero suculenta en cerámica, ideal para decorar todos nuestros espacios.",MATERIAL: CERAMICA,publish,,0,2021-06-06 2:19:39,1,closed,DE0290216,,,no,no,302,15900,,,8,,8,,,instock,no,no,,yes,taxable,,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/06/DE0290216.jpg ! alt :  ! title : DE0290216 ! desc :  ! caption : ,,https://decohouse.com.co/producto/matera-suculenta/,simple,,Decoración|Jardinería,CERÁMICA|Decoración|hogar|jardinería|Suculenta,,,,
1136,CANDELABRO DECORATIVO,candelabro-decorativo-10,,"Candelabro decorativo tradicional con 32 cm alto, con su hermoso diseño logra darle a nuestros espacios un toque clásico y atractivo.",MATERIAL: HIERRO,publish,,0,2021-06-06 2:54:46,1,closed,DE0410801,,,no,no,66,75000,,,16,,32,,,instock,no,no,,yes,taxable,,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/06/DE0410801.jpg ! alt :  ! title : DE0410801 ! desc :  ! caption : ,,https://decohouse.com.co/producto/candelabro-decorativo-10/,simple,,Decoración,candelabro|Candelabros|Decoración|decorativo|hogar,,,,
1144,BANDEJA PIÑA DECORATIVA,bandeja-pina-decorativa,,,MATERIAL:  CERÁMICA,publish,,0,2021-06-06 3:02:15,1,closed,DE0670175,,,no,no,16,24900,,,,14,20,,,instock,no,no,,yes,taxable,1995|1998,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/06/DE0670175.jpg ! alt :  ! title : DE0670175 ! desc :  ! caption : ,,https://decohouse.com.co/producto/bandeja-pina-decorativa/,simple,,Decoración > Centro de mesa|Decoración,CERÁMICA|Decoración|hogar,,,,
1155,MATERO CON BASE,matero-con-base-3,,"MATERO CON BASE, PARA DECORAR NUESTROS ESPACIOS Y DARLES UN TOQUE MODERNO.",MATERIAL: LATON,publish,,0,2021-06-06 13:41:32,1,closed,DE0011110,,,no,no,30,169900,,,,28,70,,,instock,no,no,,yes,taxable,871,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/06/DE0011110-DORADO.jpg ! alt :  ! title : DE0011110-DORADO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/DE0011110-ROSADO-2.jpg ! alt :  ! title : DE0011110-ROSADO ! desc :  ! caption : ,,https://decohouse.com.co/producto/matero-con-base-3/,simple,,Jardinería|Jardinería > Macetas,Decoración|hogar|MATERO,,,Dorado,0|1|0
1269,MATERO SYNUE 9,mat-synue,,"Matero synue 9 cm en plástico, tenemos gran variedad en colores.

&nbsp;",MATERIAL: PLASTICO,publish,,0,2021-06-06 16:27:14,1,closed,JA0010407,,,no,no,100,1800,,,9,,9,,,instock,no,no,,yes,taxable,1242|1191,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/06/JA0010407.png ! alt :  ! title : JA0010407 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/42-JA0010407-AGUA-MARINA.jpg ! alt :  ! title : 42-JA0010407-AGUA-MARINA ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/42-JA0010407-AZUL-CIELO.jpg ! alt :  ! title : 42-JA0010407-AZUL-CIELO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/42-JA0010407-BLANCO.jpg ! alt :  ! title : 42-JA0010407-BLANCO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/42-JA0010407-BRONCE.jpg ! alt :  ! title : 42-JA0010407-BRONCE ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/42-JA0010407-FUSIA.jpg ! alt :  ! title : 42-JA0010407-FUSIA ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/42-JA0010407-NARANJA.jpg ! alt :  ! title : 42-JA0010407-NARANJA ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/42-JA0010407-NEGRO.jpg ! alt :  ! title : 42-JA0010407-NEGRO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/42-JA0010407-VERDE-ORCURO.jpg ! alt :  ! title : 42-JA0010407-VERDE-ORCURO ! desc :  ! caption : ,,https://decohouse.com.co/producto/mat-synue/,simple,,Jardinería|Jardinería > Macetas|Jardinería > Macetas > Macetas Plasticas,hogar|jardinería|MATERO,,,Amarillo|Azul Oscuro|Blanco|Dorado|Fucsia|Naranja|Negro|Rojo|Verde Acido|Verde Fluorescente|Verde Oscuro|Violeta,0|1|1
1283,MACETA SYNUE,maceta-synue,,"Matero Synge 15 cm plástico, tenemos gran variedad en colores.

¡No te quedes sin la tuya, todos nuestros productos son garantizados!

&nbsp;

&nbsp;",MATERIAL: PLASTICO,publish,,0,2021-06-06 17:01:44,1,closed,JA0010364,,,no,no,100,5900,,,15,,14,,,instock,no,no,,yes,taxable,1155|1191,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/06/ja0010364-02.png ! alt :  ! title : ja0010364-02 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/43-JA0010364-AGUAMARINA.jpg ! alt :  ! title : 43-JA0010364-AGUAMARINA ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/43-JA0010364-AZUL.jpg ! alt :  ! title : 43-JA0010364-AZUL ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/43-JA0010364-BLANCO.jpg ! alt :  ! title : 43-JA0010364-BLANCO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/43-JA0010364-NARANJA.jpg ! alt :  ! title : 43-JA0010364-NARANJA ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/43-JA0010364-NEGRO.jpg ! alt :  ! title : 43-JA0010364-NEGRO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/43-JA0010364-ROJO.jpg ! alt :  ! title : 43-JA0010364-ROJO ! desc :  ! caption : ,,https://decohouse.com.co/producto/maceta-synue/,simple,,Jardinería|Jardinería > Macetas|Jardinería > Macetas > Macetas Plasticas,hogar|jardinería|MATERO,,,Amarillo|Azul Oscuro|Blanco|Dorado|Fucsia|Naranja|Negro|Rojo|Verde Acido|Verde Fluorescente|Verde Oscuro|Violeta,0|1|1
1297,MATERO P14,matero,,"Matero P14 en plástico, tenemos gran variedad en colores.

¡No te quedes sin la tuya, todos nuestros productos son garantizados!",MATERIAL: PLASTICO,publish,,0,2021-06-06 23:16:23,1,closed,JA0010151,,,no,no,100,2300,,,14,,12,,,instock,no,no,,yes,taxable,1770,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/06/JA0010151.png ! alt :  ! title : JA0010151 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-AMARILLO.jpg ! alt :  ! title : 44-JA0010151-AMARILLO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-AZUL.jpg ! alt :  ! title : 44-JA0010151-AZUL ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-AZUL-OSCURO.jpg ! alt :  ! title : 44-JA0010151-AZUL-OSCURO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-BLANCO.jpg ! alt :  ! title : 44-JA0010151-BLANCO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-CAFE.jpg ! alt :  ! title : 44-JA0010151-CAFE ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-FUCSIA.jpg ! alt :  ! title : 44-JA0010151-FUCSIA ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-ROJO.jpg ! alt :  ! title : 44-JA0010151-ROJO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-ROJP.jpg ! alt :  ! title : 44-JA0010151-ROJP ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-VERDE.jpg ! alt :  ! title : 44-JA0010151-VERDE ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-VERDE-ACIDO.jpg ! alt :  ! title : 44-JA0010151-VERDE-ACIDO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/44-JA0010151-VERDEOSCURO.jpg ! alt :  ! title : 44-JA0010151-VERDEOSCURO ! desc :  ! caption : ,,https://decohouse.com.co/producto/matero/,simple,,Jardinería|Jardinería > Macetas|Jardinería > Macetas > Macetas Plasticas,hogar|jardinería|MATERO,,,Amarillo|Azul Oscuro|Blanco|Dorado|Fucsia|Naranja|Negro|Rojo|Verde Acido|Verde Fluorescente|Verde Oscuro|Violeta,0|1|1
1342,MATERO P14D,matero-p14d,,"Matero P14D en plástico resistente, tenemos gran variedad de colores.",MATERIAL: PLASTICO,publish,,0,2021-06-06 23:53:00,1,closed,JA0012576,,,no,no,50,8900,,8900,12,,14,,,instock,no,no,,yes,taxable,,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/06/JA0012576-2.png ! alt :  ! title : JA0012576-2 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/JA0012576-AMARILLO_1.jpg ! alt :  ! title : JA0012576-AMARILLO_1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/06/JA0012576-negro.jpg ! alt :  ! title : JA0012576-negro ! desc :  ! caption : ,,https://decohouse.com.co/producto/matero-p14d/,simple,,Jardinería,hogar|jardinería|MATERO|Plastico,,,Amarillo|Amarillo mostaza|Beige|Blanco|Dorado|Gris|Lila|Negro|Verde Oscuro,0|1|1
1409,CASA DE GATO G4,casa-de-gato-g4,,"Hermosa casa de gato, para la comodidad de nuestras mascotas.","MATERIAL: MADERA

MEDIDAS

ALTO: 42 CM

ANCHO: 35 CM",publish,,0,2021-06-07 1:48:56,1,closed,HO0250038,,,no,no,20,219900,,,,35,42,,,instock,no,no,,yes,taxable,,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/06/HO0250038.jpg ! alt :  ! title : HO0250038 ! desc :  ! caption : ,,https://decohouse.com.co/producto/casa-de-gato-g4/,simple,,Madera,CASA GATO|hogar|MASCOTAS,,,,
1411,CASA DE GATO 2 NIVELES,casa-de-gato-2-niveles,,"Hermosa casa de gato, para la comodidad de nuestras mascotas.","MATERIAL: MADERA

MEDIDAS

ALTO: 65 CM

ANCHO: 35 CM",publish,,0,2021-06-07 2:02:18,1,closed,HO0250037,,,no,no,20,279900,,,,35,65,,,instock,no,no,,yes,taxable,2065,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/06/HO0250037.jpg ! alt :  ! title : HO0250037 ! desc :  ! caption : ,,https://decohouse.com.co/producto/casa-de-gato-2-niveles/,simple,,Madera,CASA DE GATO|hogar|MASCOTAS,,,,
